timestamp,direction
2025-10-10 08:49:34,right
2025-10-10 08:49:50,down
2025-10-10 08:50:06,left
2025-10-10 08:50:22,up
2025-10-10 08:50:38,right
2025-10-10 08:50:54,down
2025-10-10 08:51:10,left
2025-10-10 08:51:26,up
2025-10-10 08:51:42,right
2025-10-10 08:51:58,down
2025-10-10 08:52:14,left
2025-10-10 08:52:30,up
2025-10-10 08:52:46,right
2025-10-10 08:53:02,down
2025-10-10 08:53:18,left
2025-10-10 08:53:34,up
2025-10-10 08:53:50,right
2025-10-10 08:54:06,down
2025-10-10 08:54:22,left
2025-10-10 08:54:38,up
2025-10-10 08:54:54,right
2025-10-10 08:55:10,down
2025-10-10 08:55:26,left
2025-10-10 08:55:42,up
2025-10-10 08:55:58,right
2025-10-10 08:56:14,down
2025-10-10 08:56:30,left
2025-10-10 08:56:46,up
2025-10-10 08:57:02,right
2025-10-10 08:57:18,down
2025-10-10 08:57:34,left
2025-10-10 08:57:50,up
2025-10-10 08:58:06,right
2025-10-10 08:58:22,down
2025-10-10 08:58:38,left
2025-10-10 08:58:54,up
2025-10-10 08:59:10,right
2025-10-10 08:59:26,down
2025-10-10 08:59:42,left
2025-10-10 08:59:58,up
2025-10-10 09:00:14,right
2025-10-10 09:00:30,down
2025-10-10 09:00:46,left
2025-10-10 09:01:02,up
2025-10-10 09:01:18,right
2025-10-10 09:01:34,down
2025-10-10 09:01:50,left
2025-10-10 09:02:06,up
2025-10-10 09:02:22,right
2025-10-10 09:02:38,down
2025-10-10 09:02:54,left
2025-10-10 09:03:10,up
2025-10-10 09:03:26,right
2025-10-10 09:03:42,down
2025-10-10 09:03:58,left
2025-10-10 09:04:14,up
