round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,right,10.002,24,34.0092,39.0095,6.8413,"{""down"": 6.650793650793651, ""left"": 3.7380952380952377, ""right"": 6.841269841269841, ""up"": 4.809523809523809}","{""down"": 12, ""left"": 7, ""right"": 13, ""up"": 9}"
0,1,down,39.0098,24,63.0121,68.0124,22.2063,"{""down"": 22.20634920634921, ""left"": 15.71428571428571, ""right"": 4.309523809523809, ""up"": 24.58730158730159}","{""down"": 41, ""left"": 28, ""right"": 8, ""up"": 44}"
0,2,left,68.0127,24,92.0198,97.0232,33.5397,"{""down"": 2.9761904761904763, ""left"": 33.53968253968255, ""right"": 18.08730158730159, ""up"": 42.35714285714283}","{""down"": 6, ""left"": 59, ""right"": 34, ""up"": 77}"
0,3,up,97.0234,24,121.0331,126.0384,57.619,"{""down"": 19.373015873015866, ""left"": 4.571428571428571, ""right"": 32.76984126984127, ""up"": 57.619047619047564}","{""down"": 37, ""left"": 9, ""right"": 62, ""up"": 106}"
1,0,right,126.0387,24,150.0448,155.0459,46.6825,"{""down"": 29.41269841269841, ""left"": 19.04761904761905, ""right"": 46.68253968253965, ""up"": 19.515873015873012}","{""down"": 55, ""left"": 36, ""right"": 87, ""up"": 37}"
1,1,down,155.0462,24,179.0492,184.0508,31.127,"{""down"": 31.126984126984127, ""left"": 21.174603174603178, ""right"": 0, ""up"": 22.76984126984127}","{""down"": 58, ""left"": 40, ""right"": 0, ""up"": 43}"
1,2,left,184.0511,24,208.0558,213.0564,21.8413,"{""down"": 0, ""left"": 21.841269841269842, ""right"": 0, ""up"": 22.76984126984127}","{""down"": 0, ""left"": 41, ""right"": 0, ""up"": 43}"
