timestamp,direction
2025-10-11 04:54:54,right
2025-10-11 04:55:05,down
2025-10-11 04:55:16,left
2025-10-11 04:55:32,up
2025-10-11 04:55:47,right
2025-10-11 04:56:04,down
2025-10-11 04:56:30,left
2025-10-11 04:56:56,up
2025-10-11 04:57:20,right
2025-10-11 04:57:48,down
2025-10-11 04:58:17,left
2025-10-11 04:58:44,up
2025-10-11 04:59:14,right
2025-10-11 04:59:43,down
2025-10-11 05:00:12,left
2025-10-11 05:00:41,up
2025-10-11 05:01:09,right
2025-10-11 05:01:38,down
2025-10-11 05:02:07,left
2025-10-11 05:02:36,up
2025-10-11 05:03:05,right
2025-10-11 05:03:31,down
2025-10-11 05:04:00,left
2025-10-11 05:04:29,up
