timestamp,direction
2025-10-11 04:54:51,left
2025-10-11 04:55:02,right
2025-10-11 04:55:13,up
2025-10-11 04:55:27,down
2025-10-11 04:55:46,left
2025-10-11 04:56:05,right
2025-10-11 04:56:25,up
2025-10-11 04:56:50,down
2025-10-11 04:57:16,left
2025-10-11 04:57:45,right
2025-10-11 04:58:14,up
2025-10-11 04:58:39,down
2025-10-11 04:59:08,left
2025-10-11 04:59:38,right
2025-10-11 05:00:05,up
2025-10-11 05:00:34,down
2025-10-11 05:01:03,left
2025-10-11 05:01:32,right
2025-10-11 05:02:01,up
2025-10-11 05:02:30,down
2025-10-11 05:02:59,left
2025-10-11 05:03:28,right
2025-10-11 05:03:57,up
2025-10-11 05:04:26,down
