timestamp,direction
2025-10-11 04:54:56,up
2025-10-11 04:55:07,left
2025-10-11 04:55:18,down
2025-10-11 04:55:31,right
2025-10-11 04:55:42,up
2025-10-11 04:56:01,left
2025-10-11 04:56:22,down
2025-10-11 04:56:43,right
2025-10-11 04:57:07,up
2025-10-11 04:57:29,left
2025-10-11 04:57:58,down
2025-10-11 04:58:27,right
2025-10-11 04:58:52,up
2025-10-11 04:59:21,left
2025-10-11 04:59:50,down
2025-10-11 05:00:19,right
2025-10-11 05:00:48,up
2025-10-11 05:01:17,left
2025-10-11 05:01:46,down
2025-10-11 05:02:13,right
2025-10-11 05:02:42,up
2025-10-11 05:03:11,left
2025-10-11 05:03:40,down
2025-10-11 05:04:10,right
2025-10-11 05:04:39,up
