timestamp,direction
2025-10-11 05:06:34,right
2025-10-11 05:06:51,down
2025-10-11 05:07:08,left
2025-10-11 05:07:25,up
2025-10-11 05:07:42,right
2025-10-11 05:07:59,down
2025-10-11 05:08:16,left
2025-10-11 05:08:33,up
2025-10-11 05:08:50,right
2025-10-11 05:09:07,down
2025-10-11 05:09:24,left
2025-10-11 05:09:41,up
2025-10-11 05:09:58,right
2025-10-11 05:10:15,down
2025-10-11 05:10:32,left
2025-10-11 05:10:49,up
2025-10-11 05:11:06,right
2025-10-11 05:11:23,down
2025-10-11 05:11:40,left
2025-10-11 05:11:57,up
2025-10-11 05:12:14,right
2025-10-11 05:12:31,down
2025-10-11 05:12:48,left
2025-10-11 05:13:05,up
2025-10-11 05:13:22,right
2025-10-11 05:13:39,down
2025-10-11 05:13:56,left
2025-10-11 05:14:13,up
2025-10-11 05:14:30,right
2025-10-11 05:14:47,down
2025-10-11 05:15:04,left
2025-10-11 05:15:21,up
2025-10-11 05:15:38,right
2025-10-11 05:15:56,down
2025-10-11 05:16:13,left
