timestamp,direction
2025-10-11 04:54:59,up
2025-10-11 04:55:10,down
2025-10-11 04:55:21,left
2025-10-11 04:55:36,right
2025-10-11 04:55:51,up
2025-10-11 04:56:08,down
2025-10-11 04:56:24,left
2025-10-11 04:56:46,right
2025-10-11 04:57:14,up
2025-10-11 04:57:38,down
2025-10-11 04:57:59,left
2025-10-11 04:58:28,right
2025-10-11 04:58:57,up
2025-10-11 04:59:25,down
2025-10-11 04:59:54,left
2025-10-11 05:00:23,right
2025-10-11 05:00:52,up
2025-10-11 05:01:21,down
2025-10-11 05:01:50,left
2025-10-11 05:02:19,right
2025-10-11 05:02:48,up
2025-10-11 05:03:17,down
2025-10-11 05:03:46,left
2025-10-11 05:04:16,right
2025-10-11 05:04:45,up
