timestamp,direction
2025-10-11 05:06:26,right
2025-10-11 05:06:43,down
2025-10-11 05:07:00,left
2025-10-11 05:07:17,up
2025-10-11 05:07:34,right
2025-10-11 05:07:51,down
2025-10-11 05:08:08,left
2025-10-11 05:08:25,up
2025-10-11 05:08:43,right
2025-10-11 05:09:00,down
2025-10-11 05:09:17,left
2025-10-11 05:09:34,up
2025-10-11 05:09:51,right
2025-10-11 05:10:08,down
2025-10-11 05:10:25,left
2025-10-11 05:10:42,up
2025-10-11 05:10:59,right
2025-10-11 05:11:16,down
2025-10-11 05:11:33,left
2025-10-11 05:11:50,up
2025-10-11 05:12:07,right
2025-10-11 05:12:24,down
2025-10-11 05:12:41,left
2025-10-11 05:12:58,up
2025-10-11 05:13:15,right
2025-10-11 05:13:32,down
2025-10-11 05:13:49,left
2025-10-11 05:14:06,up
2025-10-11 05:14:23,right
2025-10-11 05:14:40,down
2025-10-11 05:14:57,left
2025-10-11 05:15:14,up
2025-10-11 05:15:31,right
2025-10-11 05:15:48,down
2025-10-11 05:16:05,left
