timestamp,direction
2025-10-11 05:06:32,right
2025-10-11 05:06:49,down
2025-10-11 05:07:06,left
2025-10-11 05:07:23,up
2025-10-11 05:07:40,right
2025-10-11 05:07:58,down
2025-10-11 05:08:15,left
2025-10-11 05:08:32,up
2025-10-11 05:08:49,right
2025-10-11 05:09:06,down
2025-10-11 05:09:23,left
2025-10-11 05:09:40,up
2025-10-11 05:09:57,right
2025-10-11 05:10:14,down
2025-10-11 05:10:31,left
2025-10-11 05:10:48,up
2025-10-11 05:11:05,right
2025-10-11 05:11:22,down
2025-10-11 05:11:39,left
2025-10-11 05:11:56,up
2025-10-11 05:12:13,right
2025-10-11 05:12:30,down
2025-10-11 05:12:47,left
2025-10-11 05:13:04,up
2025-10-11 05:13:21,right
2025-10-11 05:13:38,down
2025-10-11 05:13:55,left
2025-10-11 05:14:12,up
2025-10-11 05:14:29,right
2025-10-11 05:14:46,down
2025-10-11 05:15:03,left
2025-10-11 05:15:20,up
2025-10-11 05:15:37,right
2025-10-11 05:15:54,down
2025-10-11 05:16:11,left
