timestamp,direction
2025-10-11 04:54:53,right
2025-10-11 04:55:04,down
2025-10-11 04:55:15,left
2025-10-11 04:55:29,up
2025-10-11 04:55:47,right
2025-10-11 04:56:07,down
2025-10-11 04:56:31,left
2025-10-11 04:56:54,up
2025-10-11 04:57:14,right
2025-10-11 04:57:43,down
2025-10-11 04:58:12,left
2025-10-11 04:58:41,up
2025-10-11 04:59:10,right
2025-10-11 04:59:39,down
2025-10-11 05:00:06,left
2025-10-11 05:00:35,up
2025-10-11 05:01:04,right
2025-10-11 05:01:33,down
2025-10-11 05:02:02,left
2025-10-11 05:02:29,up
2025-10-11 05:02:58,right
2025-10-11 05:03:27,down
2025-10-11 05:03:56,left
2025-10-11 05:04:26,up
