timestamp,direction
2025-10-11 05:06:23,right
2025-10-11 05:06:40,down
2025-10-11 05:06:57,left
2025-10-11 05:07:14,up
2025-10-11 05:07:31,right
2025-10-11 05:07:48,down
2025-10-11 05:08:05,left
2025-10-11 05:08:22,up
2025-10-11 05:08:40,right
2025-10-11 05:08:57,down
2025-10-11 05:09:14,left
2025-10-11 05:09:31,up
2025-10-11 05:09:48,right
2025-10-11 05:10:05,down
2025-10-11 05:10:22,left
2025-10-11 05:10:39,up
2025-10-11 05:10:56,right
2025-10-11 05:11:13,down
2025-10-11 05:11:30,left
2025-10-11 05:11:47,up
2025-10-11 05:12:04,right
2025-10-11 05:12:21,down
2025-10-11 05:12:38,left
2025-10-11 05:12:55,up
2025-10-11 05:13:12,right
2025-10-11 05:13:29,down
2025-10-11 05:13:46,left
2025-10-11 05:14:03,up
2025-10-11 05:14:20,right
2025-10-11 05:14:37,down
2025-10-11 05:14:54,left
2025-10-11 05:15:11,up
2025-10-11 05:15:28,right
2025-10-11 05:15:45,down
2025-10-11 05:16:02,left
