timestamp,direction
2025-10-11 05:06:25,right
2025-10-11 05:06:42,down
2025-10-11 05:06:59,left
2025-10-11 05:07:16,up
2025-10-11 05:07:33,right
2025-10-11 05:07:50,down
2025-10-11 05:08:07,left
2025-10-11 05:08:24,up
2025-10-11 05:08:41,right
2025-10-11 05:08:58,down
2025-10-11 05:09:15,left
2025-10-11 05:09:32,up
2025-10-11 05:09:49,right
2025-10-11 05:10:06,down
2025-10-11 05:10:23,left
2025-10-11 05:10:40,up
2025-10-11 05:10:57,right
2025-10-11 05:11:14,down
2025-10-11 05:11:31,left
2025-10-11 05:11:48,up
2025-10-11 05:12:05,right
2025-10-11 05:12:22,down
2025-10-11 05:12:39,left
2025-10-11 05:12:56,up
2025-10-11 05:13:13,right
2025-10-11 05:13:30,down
2025-10-11 05:13:47,left
2025-10-11 05:14:04,up
2025-10-11 05:14:21,right
2025-10-11 05:14:38,down
2025-10-11 05:14:55,left
2025-10-11 05:15:12,up
2025-10-11 05:15:30,right
2025-10-11 05:15:47,down
2025-10-11 05:16:04,left
