timestamp,direction
2025-10-11 05:06:35,right
2025-10-11 05:06:53,down
2025-10-11 05:07:10,left
2025-10-11 05:07:27,up
2025-10-11 05:07:44,right
2025-10-11 05:08:01,down
2025-10-11 05:08:18,left
2025-10-11 05:08:35,up
2025-10-11 05:08:52,right
2025-10-11 05:09:09,down
2025-10-11 05:09:26,left
2025-10-11 05:09:43,up
2025-10-11 05:10:00,right
2025-10-11 05:10:17,down
2025-10-11 05:10:34,left
2025-10-11 05:10:51,up
2025-10-11 05:11:08,right
2025-10-11 05:11:25,down
2025-10-11 05:11:42,left
2025-10-11 05:11:59,up
2025-10-11 05:12:16,right
2025-10-11 05:12:33,down
2025-10-11 05:12:50,left
2025-10-11 05:13:07,up
2025-10-11 05:13:24,right
2025-10-11 05:13:41,down
2025-10-11 05:13:58,left
2025-10-11 05:14:15,up
2025-10-11 05:14:32,right
2025-10-11 05:14:49,down
2025-10-11 05:15:06,left
2025-10-11 05:15:23,up
2025-10-11 05:15:40,right
2025-10-11 05:15:57,down
2025-10-11 05:16:14,left
