timestamp,direction
2025-06-29 04:31:31,right
2025-06-29 04:31:47,down
2025-06-29 04:32:03,left
2025-06-29 04:32:19,up
2025-06-29 04:32:35,right
2025-06-29 04:32:51,down
2025-06-29 04:33:07,left
2025-06-29 04:33:23,up
