timestamp,direction
2025-06-29 04:34:14,left
2025-06-29 04:34:17,up
2025-06-29 04:34:20,right
2025-06-29 04:34:26,down
2025-06-29 04:34:32,left
2025-06-29 04:34:38,right
2025-06-29 04:34:48,down
2025-06-29 04:34:57,up
2025-06-29 04:35:00,right
2025-06-29 04:35:10,down
2025-06-29 04:35:16,left
2025-06-29 04:35:21,up
2025-06-29 04:35:37,right
2025-06-29 04:35:54,down
2025-06-29 04:36:04,left
