timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 02:33:43,124952605541392,truck,up,priority,7.42,0,1,False,up,0,0.0003,10.1114
2026-09-10 02:33:43,124952532809152,truck,up,priority,1.41,3,2,False,up,0,6.0004,10.1116
2026-09-10 02:33:54,124952532808960,bike,down,priority,17.63,1,0,False,down,0,2.0001,21.0806
2026-09-10 02:33:54,124952532809104,bus,down,priority,9.57,5,2,True,right,0,10.0001,21.0961
2026-09-10 02:33:55,124952605541392,bus,down,priority,0,10,1,False,down,0,20.0001,21.5146
2026-09-10 02:33:55,124952534526688,truck,down,priority,7.95,6,0,True,left,0,12.0001,21.6916
2026-09-10 02:33:57,124952534894112,bus,down,priority,0,11,1,False,down,0,22.0001,23.523
2026-09-10 02:34:05,124952532809248,car,right,priority,22.58,4,2,True,down,0,8.0001,32.0956
2026-09-10 02:34:05,124952532806848,car,right,priority,12.59,9,0,False,right,0,18.0001,32.0959
2026-09-10 02:34:05,124952532809296,truck,right,priority,16.2,7,1,False,right,0,14.0001,32.111
2026-09-10 02:34:06,124952558745792,truck,right,priority,6.95,12,2,False,right,0,24.0001,32.8677
2026-09-10 02:34:06,124952532808912,car,right,priority,1.43,15,1,False,right,0,30.0001,32.9317
2026-09-10 02:34:07,124952558286704,car,right,priority,0,16,1,False,right,0,32.0001,34.0738
2026-09-10 02:34:16,124952532806896,car,left,priority,15.24,13,2,True,down,0,26.0001,43.0979
2026-09-10 02:34:16,124952532808960,bike,left,priority,5.44,18,1,False,left,0,36.0001,43.0981
2026-09-10 02:34:16,124952532806416,bus,left,priority,37.0,2,0,True,up,1,4.0001,43.1133
2026-09-10 02:34:17,124952532808864,bus,left,priority,26.09,8,0,False,left,0,16.0001,43.9513
2026-09-10 02:34:27,124952532809152,car,down,priority,24.59,14,0,False,down,0,28.0001,54.1022
2026-09-10 02:34:27,124952534894112,truck,down,priority,12.19,20,1,False,down,0,40.0001,54.1186
2026-09-10 02:34:27,124952532806896,truck,down,priority,0.19,26,2,False,down,0,52.0001,54.1189
2026-09-10 02:34:28,124952534526688,bus,down,priority,19.1,17,0,False,down,0,34.0001,54.7456
2026-09-10 02:34:29,124952532806512,truck,down,priority,6.96,23,0,True,left,1,46.0001,55.8357
2026-09-10 02:34:33,124952532809872,car,down,priority,0,29,2,False,down,0,58.0001,59.5144
2026-09-10 02:34:38,124952532809008,bike,left,priority,15.45,24,2,True,down,0,48.0001,65.1025
2026-09-10 02:34:38,124952558745792,bus,left,priority,13.01,25,1,False,left,0,50.0001,65.1178
2026-09-10 02:34:39,124952535780816,truck,left,priority,7.68,28,2,False,left,0,56.0001,65.6949
