timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 02:06:07,125018104887008,car,right,fixed,6.07,10,0,True,up,2,2.5001,10.0865
2026-09-10 02:06:07,125018104886816,bus,right,fixed,5.57,12,1,False,right,0,3.0001,10.0867
2026-09-10 02:06:07,125018104886864,truck,right,fixed,5.92,9,2,False,right,0,2.2501,10.1024
2026-09-10 02:06:07,125018104887824,car,right,fixed,4.69,18,0,False,right,0,4.5004,10.6322
2026-09-10 02:06:08,125018104888352,bus,right,fixed,3.96,21,2,False,right,0,5.2501,10.9393
2026-09-10 02:06:09,125018104884848,bike,right,fixed,3.16,27,2,False,right,0,6.7501,11.901
2026-09-10 02:06:09,125018104956064,truck,right,fixed,0,40,1,False,right,0,10.0001,12.1413
2026-09-10 02:06:10,125018106036448,bus,right,fixed,0,41,2,True,down,2,10.2501,13.0546
2026-09-10 02:06:11,125018104956688,bus,right,fixed,0,50,0,False,right,0,12.5001,14.017
2026-09-10 02:06:11,125018104359936,truck,right,fixed,0,48,1,False,right,0,12.0001,14.0334
2026-09-10 02:06:12,125018104956448,bike,right,fixed,0,51,1,False,right,0,12.7501,14.8814
2026-09-10 02:06:12,125018104957888,car,right,fixed,0,54,0,True,up,1,13.5021,15.4915
2026-09-10 02:06:13,125018104958368,truck,right,fixed,0,58,2,True,down,1,14.5001,16.4268
2026-09-10 02:06:14,125018104887008,truck,right,fixed,0,62,0,True,up,0,15.5001,17.4206
2026-09-10 02:06:20,125018104961728,bike,right,fixed,0,87,1,False,right,0,21.7501,23.1993
2026-09-10 02:06:22,125018104962304,truck,right,fixed,0,94,0,True,up,0,23.5001,25.4173
2026-09-10 02:06:22,125018104961776,truck,right,fixed,0,88,1,False,right,0,22.0001,25.4337
2026-09-10 02:06:23,125018104962208,car,right,fixed,0,93,1,False,right,0,23.2501,26.3184
2026-09-10 02:06:24,125018104962928,truck,right,fixed,0,101,2,False,right,0,25.2501,27.1694
2026-09-10 02:06:24,125018104359936,bike,right,fixed,0,97,1,False,right,0,24.2501,27.2985
2026-09-10 02:06:25,125018104963072,bike,right,fixed,0.1,102,2,False,right,0,25.5001,27.9891
