round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,right,10.0021,24,34.0083,39.0087,3.9206,"{""down"": 6.428571428571428, ""left"": 5.246031746031746, ""right"": 3.920634920634921, ""up"": 7.412698412698412}","{""down"": 11, ""left"": 10, ""right"": 7, ""up"": 13}"
0,1,down,39.0091,24,63.0147,68.0153,20.8175,"{""down"": 20.817460317460313, ""left"": 22.174603174603185, ""right"": 4.436507936507937, ""up"": 22.936507936507933}","{""down"": 38, ""left"": 40, ""right"": 8, ""up"": 42}"
0,2,left,68.0156,24,92.0243,97.0279,38.1825,"{""down"": 2.8809523809523805, ""left"": 38.18253968253968, ""right"": 21.27777777777778, ""up"": 39.19047619047618}","{""down"": 5, ""left"": 69, ""right"": 39, ""up"": 73}"
0,3,up,97.0283,24,121.0399,126.0428,55.4286,"{""down"": 23.515873015873012, ""left"": 7.825396825396826, ""right"": 34.49206349206349, ""up"": 55.428571428571374}","{""down"": 43, ""left"": 14, ""right"": 63, ""up"": 102}"
1,0,right,126.0431,24,150.0531,155.0558,47.1984,"{""down"": 41.73015873015871, ""left"": 17.65079365079365, ""right"": 47.19841269841266, ""up"": 15.928571428571429}","{""down"": 77, ""left"": 32, ""right"": 86, ""up"": 30}"
1,1,down,155.0561,24,179.0631,184.0644,42.9683,"{""down"": 42.96825396825395, ""left"": 19.88888888888889, ""right"": 1.0158730158730158, ""up"": 18.77777777777778}","{""down"": 79, ""left"": 36, ""right"": 2, ""up"": 35}"
1,2,left,184.0646,24,208.0664,213.0668,19.8889,"{""down"": 0, ""left"": 19.88888888888889, ""right"": 1.4603174603174602, ""up"": 19.27777777777778}","{""down"": 0, ""left"": 36, ""right"": 3, ""up"": 36}"
1,3,up,213.067,24,237.0713,242.0717,19.2778,"{""down"": 0, ""left"": 0, ""right"": 1.4603174603174602, ""up"": 19.27777777777778}","{""down"": 0, ""left"": 0, ""right"": 3, ""up"": 36}"
