timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 02:39:40,134473201481152,car,right,fixed,7.58,4,1,False,right,0,1.0001,10.0946
2026-09-10 02:39:40,134473201479568,bus,right,fixed,0.82,31,2,True,down,1,7.7501,10.0953
2026-09-10 02:39:41,134473201478752,bike,right,fixed,7.03,6,1,False,right,0,1.5001,10.6397
2026-09-10 02:39:41,134473201479376,bike,right,fixed,2.65,27,1,False,right,0,6.7501,11.0575
2026-09-10 02:39:42,134473201550544,bike,right,fixed,0,40,0,True,up,1,10.0001,11.4607
2026-09-10 02:39:42,134473201549824,bus,right,fixed,0.34,35,1,False,right,0,8.7501,11.7177
2026-09-10 02:39:43,134473201550784,truck,right,fixed,0,43,2,False,right,0,10.7501,12.6638
2026-09-10 02:39:43,134473201550496,bus,right,fixed,0,39,1,False,right,0,9.7501,13.2087
2026-09-10 02:39:45,134473201550592,car,right,fixed,0,42,1,False,right,0,10.5001,14.4154
2026-09-10 02:39:46,134473201550688,car,right,fixed,0,44,1,False,right,0,11.0001,15.7597
2026-09-10 02:39:49,134473201554240,truck,right,fixed,0,68,0,False,right,0,17.0011,18.9279
2026-09-10 02:39:49,134473201551216,truck,right,fixed,0,46,1,False,right,0,11.5001,18.9919
2026-09-10 02:39:50,134473201554720,car,right,fixed,0,71,2,True,down,0,17.7501,19.267
2026-09-10 02:39:51,134473201554000,bus,right,fixed,0,66,1,False,right,0,16.5001,20.2614
2026-09-10 02:39:51,134473201554864,bike,right,fixed,0,74,2,False,right,0,18.5001,20.3894
2026-09-10 02:39:51,134473201554432,bus,right,fixed,0,75,0,False,right,0,18.7522,20.5378
2026-09-10 02:39:52,134473201555056,bus,right,fixed,0,77,2,True,down,1,19.2508,22.1135
2026-09-10 02:39:53,134473201555392,truck,right,fixed,0,79,0,True,up,2,19.7501,22.7069
2026-09-10 02:39:53,134473201555296,bike,right,fixed,0.03,78,2,False,right,0,19.5001,22.9308
2026-09-10 02:39:55,134473201556880,car,right,fixed,0,93,0,True,up,2,23.2514,24.7791
2026-09-10 02:39:56,134473201556976,bike,right,fixed,0,95,0,True,up,0,23.7501,25.8719
2026-09-10 02:39:58,134473201557024,car,right,fixed,0,96,0,True,up,2,24.0001,27.3307
2026-09-10 02:39:58,134473201558320,car,right,fixed,0,105,2,False,right,0,26.2501,27.7634
2026-09-10 02:39:59,134473274064000,car,right,fixed,0,110,1,False,right,0,27.5001,29.0164
2026-09-10 02:40:00,134473201557792,truck,right,fixed,0,101,0,True,up,0,25.2501,29.8184
2026-09-10 02:40:02,134473201559712,truck,right,fixed,0,119,1,False,right,0,29.7501,31.6637
2026-09-10 02:40:02,134473201559616,truck,right,fixed,0,116,0,True,up,0,29.0001,31.712
2026-09-10 02:40:03,134473201555536,bike,right,fixed,0,122,0,False,right,0,30.5001,32.5829
2026-09-10 02:40:09,134473201478560,bike,down,fixed,36.88,3,0,False,down,0,0.7503,39.087
2026-09-10 02:40:09,134473201481104,bus,down,fixed,37.08,2,2,False,down,0,0.5001,39.1032
2026-09-10 02:40:09,134473201479136,bus,down,fixed,34.08,14,1,False,down,0,3.5001,39.1036
2026-09-10 02:40:10,134473201479280,bike,down,fixed,34.05,17,0,False,down,0,4.2512,39.4729
2026-09-10 02:40:10,134473201549968,bike,down,fixed,28.78,38,0,False,down,0,9.5001,39.8413
2026-09-10 02:40:10,134473201481968,car,down,fixed,33.54,15,1,False,down,0,3.7501,39.9379
2026-09-10 02:40:10,134473201479808,car,down,fixed,32.08,25,2,False,down,0,6.2501,39.9382
2026-09-10 02:40:11,134473201550544,car,down,fixed,22.2,64,0,True,left,1,16.0001,40.3711
2026-09-10 02:40:11,134473201482448,car,down,fixed,32.81,19,1,False,down,0,4.7501,40.5638
2026-09-10 02:40:11,134473201549440,car,down,fixed,29.91,34,2,True,right,1,8.5001,40.5803
2026-09-10 02:40:11,134473201555968,car,down,fixed,17.22,84,0,False,down,0,21.0001,40.9339
2026-09-10 02:40:11,134473201554816,car,down,fixed,19.47,76,2,False,down,0,19.0001,41.1897
2026-09-10 02:40:11,134473201550112,car,down,fixed,29.22,37,1,False,down,0,9.2501,41.2058
2026-09-10 02:40:12,134473201557552,car,down,fixed,12.7,102,0,False,down,0,25.5002,41.4815
2026-09-10 02:40:12,134473201551072,bus,down,fixed,25.83,49,1,False,down,0,12.2501,41.85
2026-09-10 02:40:12,134473201559040,car,down,fixed,9.72,114,0,True,left,1,28.5001,42.0453
2026-09-10 02:40:13,134473201555824,truck,down,fixed,17.2,83,2,True,right,2,20.7501,42.3171
2026-09-10 02:40:13,134473201559568,bus,down,fixed,8.6,118,0,False,down,0,29.5001,43.1063
2026-09-10 02:40:13,134473201550784,car,down,fixed,16.24,92,2,False,down,0,23.0001,43.1552
2026-09-10 02:40:14,134473201552368,truck,down,fixed,24.21,55,1,False,down,0,13.7501,43.2994
2026-09-10 02:40:14,134473201557168,car,down,fixed,14.42,100,2,False,down,0,25.0001,43.8769
2026-09-10 02:40:14,134473201556880,bike,down,fixed,8.39,124,0,True,left,0,31.0001,43.9403
2026-09-10 02:40:14,134473201553232,bike,down,fixed,25.19,59,1,False,down,0,14.7501,44.1012
2026-09-10 02:40:15,134473201561008,car,down,fixed,5.37,134,0,True,left,2,33.5001,44.4224
2026-09-10 02:40:15,134473201478752,bus,down,fixed,20.89,72,1,False,down,0,18.0001,44.6789
2026-09-10 02:40:15,134473201557648,bus,down,fixed,13.15,103,2,True,right,0,25.7501,44.6962
2026-09-10 02:40:16,134473201554672,bike,down,fixed,12.51,112,2,False,down,0,28.0001,45.6109
2026-09-10 02:40:16,134473201555872,bus,down,fixed,17.76,85,1,False,down,0,21.2501,45.6265
2026-09-10 02:40:16,134473212757440,bus,down,fixed,0,177,0,False,down,0,44.2501,45.9824
2026-09-10 02:40:16,134473201561872,bike,down,fixed,5.63,140,2,False,down,0,35.0001,46.1101
2026-09-10 02:40:17,134473201558128,car,down,fixed,14.07,104,1,False,down,0,26.0002,46.588
