round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,right,10.0033,24,34.0087,39.0103,3.5476,"{""down"": 4.976190476190476, ""left"": 6.8809523809523805, ""right"": 3.5476190476190474, ""up"": 6.6190476190476195}","{""down"": 10, ""left"": 12, ""right"": 7, ""up"": 12}"
0,1,down,39.0107,24,63.0206,68.0218,18.5,"{""down"": 18.499999999999996, ""left"": 22.603174603174608, ""right"": 2.087301587301587, ""up"": 25.952380952380956}","{""down"": 36, ""left"": 41, ""right"": 4, ""up"": 48}"
0,2,left,68.0221,24,92.0355,97.0372,37.3571,"{""down"": 6.492063492063491, ""left"": 37.357142857142854, ""right"": 15.07142857142857, ""up"": 42.22222222222222}","{""down"": 11, ""left"": 68, ""right"": 27, ""up"": 77}"
0,3,up,97.0375,24,121.0457,126.0482,61.7619,"{""down"": 23.365079365079367, ""left"": 3.8650793650793656, ""right"": 30.380952380952383, ""up"": 61.76190476190469}","{""down"": 42, ""left"": 7, ""right"": 56, ""up"": 112}"
1,0,right,126.0487,24,150.0606,155.0612,41.9127,"{""down"": 34.26190476190476, ""left"": 19.11111111111111, ""right"": 41.91269841269839, ""up"": 22.999999999999996}","{""down"": 61, ""left"": 36, ""right"": 79, ""up"": 43}"
1,1,down,155.0616,24,179.0702,184.0706,37.2381,"{""down"": 37.23809523809523, ""left"": 22.05555555555555, ""right"": 0, ""up"": 24.071428571428566}","{""down"": 66, ""left"": 41, ""right"": 0, ""up"": 45}"
1,2,left,184.0709,24,208.0743,213.0746,22.0556,"{""down"": 0, ""left"": 22.05555555555555, ""right"": 0.9444444444444444, ""up"": 24.071428571428566}","{""down"": 0, ""left"": 41, ""right"": 2, ""up"": 45}"
1,3,up,213.0749,24,237.0767,242.0771,24.0714,"{""down"": 0, ""left"": 0, ""right"": 0.9444444444444444, ""up"": 24.071428571428566}","{""down"": 0, ""left"": 0, ""right"": 2, ""up"": 45}"
