timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 01:25:59,137845303242592,bus,right,fixed,7.57,2,1,False,right,0,1.0001,10.0892
2026-09-10 01:25:59,137845303239712,truck,right,fixed,7.68,1,0,False,right,0,0.5001,10.105
2026-09-10 01:25:59,137845303242688,truck,right,fixed,6.68,3,2,False,right,0,1.5001,10.1052
2026-09-10 01:26:00,137845303242928,bike,right,fixed,6.54,5,2,False,right,0,2.5001,10.9268
2026-09-10 01:26:00,137845303240336,truck,right,fixed,3.95,10,0,True,up,2,5.0001,10.9436
2026-09-10 01:26:02,137845377473600,bike,right,fixed,0,22,0,False,right,0,11.0001,12.4558
2026-09-10 01:26:04,137845303245136,bike,right,fixed,0,27,2,False,right,0,13.5001,14.962
2026-09-10 01:26:06,137845303244848,bike,right,fixed,0,30,0,False,right,0,15.0001,16.4579
2026-09-10 01:26:09,137845303245952,truck,right,fixed,0,35,2,True,down,1,17.5001,19.4225
2026-09-10 01:26:10,137845303241392,truck,right,fixed,0,37,1,False,right,0,18.5001,20.4181
2026-09-10 01:26:11,137845377473600,bus,right,fixed,0,41,2,False,right,0,20.5001,22.0226
2026-09-10 01:26:13,137845303245184,bus,right,fixed,0,44,2,True,down,2,22.0001,23.7743
2026-09-10 01:26:14,137845303242592,truck,right,fixed,0,45,1,False,right,0,22.5001,24.4136
2026-09-10 01:26:16,137845303241632,bike,right,fixed,0,50,1,False,right,0,25.0001,26.4489
2026-09-10 01:26:17,137845303312800,bus,right,fixed,0,53,2,False,right,0,26.5001,28.0229
2026-09-10 01:26:18,137845303313040,bus,right,fixed,0,55,1,False,right,0,27.5001,29.0185
2026-09-10 01:26:22,137845377473600,car,right,fixed,0,62,2,False,right,0,31.0001,32.5184
2026-09-10 01:26:28,137845303240864,bike,down,fixed,22.12,31,0,False,down,0,15.5001,39.0759
