timestamp,direction
2026-09-10 02:27:09,right
2026-09-10 02:27:38,down
2026-09-10 02:28:07,left
2026-09-10 02:28:36,up
2026-09-10 02:29:05,right
2026-09-10 02:29:34,down
2026-09-10 02:30:03,left
2026-09-10 02:30:32,up
2026-09-10 02:31:01,right
2026-09-10 02:31:30,down
2026-09-10 02:31:59,left
2026-09-10 02:32:28,up
2026-09-10 02:32:57,right
2026-09-10 02:33:27,down
